XAB2,ENSG00000076924,HCNP|HCRN|NTC90|SYF1,Homo sapiens,19,7619525,7629545,protein_coding,ENSG00000076924.12,-,https://www.uniprot.org/uniprot/Q9HCS7#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9HCS7,http://www.phosphosite.org/uniprotAccAction?id=Q9HCS7,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000351137,https://thebiogrid.org/121273/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
XPO1,ENSG00000082898,CRM-1|CRM1|emb|exp1,Homo sapiens,2,61476032,61538741,protein_coding,ENSG00000082898.18,-,https://www.uniprot.org/uniprot/O14980#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O14980,http://www.phosphosite.org/uniprotAccAction?id=O14980,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000384863,https://thebiogrid.org/113348/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
XPOT,ENSG00000184575,XPO3,Homo sapiens,12,64404392,64451125,protein_coding,ENSG00000184575.12,-,https://www.uniprot.org/uniprot/O43592#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O43592,http://www.phosphosite.org/uniprotAccAction?id=O43592,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000327821,https://thebiogrid.org/116420/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
YBX1,ENSG00000065978,BP-8|CBF-A|CSDA2|CSDB|DBPB|EFI-A|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1,Homo sapiens,1,42682418,42703805,protein_coding,ENSG00000065978.19,-,https://www.uniprot.org/uniprot/P67809#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P67809,http://www.phosphosite.org/uniprotAccAction?id=P67809,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000361626,https://thebiogrid.org/110959/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
YBX3,ENSG00000060138,CSDA|CSDA1|DBPA|ZONAB,Homo sapiens,12,10699089,10723323,protein_coding,ENSG00000060138.13,-,https://www.uniprot.org/uniprot/P16989#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P16989,http://www.phosphosite.org/uniprotAccAction?id=P16989,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000228251,https://thebiogrid.org/114101/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
YME1L1,ENSG00000136758,FTSH|MEG4|OPA11|PAMP|YME1L,Homo sapiens,10,27110111,27155266,protein_coding,ENSG00000136758.19,-,https://www.uniprot.org/uniprot/Q96TA2#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q96TA2,http://www.phosphosite.org/uniprotAccAction?id=Q96TA2,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000318480,https://thebiogrid.org/115954/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
YTHDC1,ENSG00000083896,YT521|YT521-B,Homo sapiens,4,68310387,68350090,protein_coding,ENSG00000083896.13,-,https://www.uniprot.org/uniprot/Q96MU7#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q96MU7,http://www.phosphosite.org/uniprotAccAction?id=Q96MU7,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000339245,https://thebiogrid.org/124871/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
YWHAB,ENSG00000166913,GW128|HEL-S-1|HS1|KCIP-1|YWHAA,Homo sapiens,20,44885702,44908532,protein_coding,ENSG00000166913.13,-,https://www.uniprot.org/uniprot/P31946#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P31946,http://www.phosphosite.org/uniprotAccAction?id=P31946,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000300161,https://thebiogrid.org/113361/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
YWHAE,ENSG00000108953,14-3-3E|HEL2|KCIP-1|MDCR|MDS,Homo sapiens,17,1344275,1400222,protein_coding,ENSG00000108953.17,-,https://www.uniprot.org/uniprot/P62258#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P62258,http://www.phosphosite.org/uniprotAccAction?id=P62258,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000264335,https://thebiogrid.org/113363/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
YWHAG,ENSG00000170027,14-3-3GAMMA|DEE56|EIEE56|PPP1R170,Homo sapiens,7,76326799,76358991,protein_coding,ENSG00000170027.7,-,https://www.uniprot.org/uniprot/P61981#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P61981,http://www.phosphosite.org/uniprotAccAction?id=P61981,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000306330,https://thebiogrid.org/113364/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
YWHAZ,ENSG00000164924,14-3-3-zeta|HEL-S-3|HEL-S-93|HEL4|KCIP-1|POPCHAS|YWHAD,Homo sapiens,8,100916523,100953388,protein_coding,ENSG00000164924.18,-,https://www.uniprot.org/uniprot/P63104#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P63104,http://www.phosphosite.org/uniprotAccAction?id=P63104,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000309503,https://thebiogrid.org/113366/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
ZC3H13,ENSG00000123200,KIAA0853|Xio,Homo sapiens,13,45954465,46052759,protein_coding,ENSG00000123200.17,-,https://www.uniprot.org/uniprot/Q5T200#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q5T200,http://www.phosphosite.org/uniprotAccAction?id=Q5T200,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000282007,https://thebiogrid.org/116719/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
ZC3H14,ENSG00000100722,MRT56|MSUT-2|NY-REN-37|SUT2|UKp68,Homo sapiens,14,88562970,88627596,protein_coding,ENSG00000100722.20,-,https://www.uniprot.org/uniprot/Q6PJT7#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q6PJT7,http://www.phosphosite.org/uniprotAccAction?id=Q6PJT7,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000251038,https://thebiogrid.org/122967/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
ZNF579,ENSG00000218891,,Homo sapiens,19,55576774,55580848,protein_coding,ENSG00000218891.5,-,https://www.uniprot.org/uniprot/Q8NAF0#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q8NAF0,http://www.phosphosite.org/uniprotAccAction?id=Q8NAF0,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000320188,https://thebiogrid.org/127842/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
ZNF598,ENSG00000167962,HEL2,Homo sapiens,16,1997654,2009821,protein_coding,ENSG00000167962.14,-,https://www.uniprot.org/uniprot/Q86UK7#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q86UK7,http://www.phosphosite.org/uniprotAccAction?id=Q86UK7,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000411409,https://thebiogrid.org/124771/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#--- RG4BPs association with RG4-dependent functions --------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RG4BP,functionType,functionName,referencePMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEBP2,biologicalProcess,chromatin methylation/conformation,31548724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFF2,RNABiology,alternative splicing,19136466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFF3,RNABiology,alternative splicing,21330300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFF4,RNABiology,alternative splicing,21330300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AICDA,biologicalProcess,IgH class switch recombination,25957684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVEN,biologicalProcess,proliferation of leukemic cells,26267306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVEN,RNABiology,translation,26267306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNBP,RNABiology,translation,28329689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX1,biologicalProcess,IgH class switch recombination,29731414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX1,RNABiology,R-loop formation,29731414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX17,biologicalProcess,EMT,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX17,biologicalProcess,myoblast differenciation,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX17,RNABiology,alternative splicing,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX21,biologicalProcess,TRAIL-mediated apoptosis,31653714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX21,RNABiology,translation,31653714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX5,biologicalProcess,EMT,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX5,biologicalProcess,myoblast differenciation,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX5,RNABiology,alternative splicing,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,biologicalProcess,telomere maintenance,22238380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,biologicalProcess,insulin sensitivity and lipid synthesis,32165252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,biologicalProcess,cell proliferation,"3,116,060,026,489,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,biologicalProcess,myoblast differenciation,32337838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,biologicalProcess,cell hyperpolarization,32870280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,biologicalProcess,cell migration,27797375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,G4/hairpin competition,22238380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,pre-mRNA 3primeend processing,27940037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,miRNA processing,32165252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,mRNA stability,31160600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,translation,"2,648,946,526,267,300,000,000,000,000,000,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,miRNA-dependent translation,24369427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX36,RNABiology,uORF translation,30591072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX9,RNABiology,uORF translation,30591072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EED,biologicalProcess,chromatin methylation/conformation,31548724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF1A1,RNABiology,translation,27736771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4G1,RNABiology,translation,32374873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4G2,RNABiology,translation,32374873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4G3,RNABiology,translation,32374873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZH2,biologicalProcess,chromatin methylation/conformation,31548724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMR1,biologicalProcess,dendritic spine morphology,"21,658,607,254,063,600,000,000,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMR1,biologicalProcess,FMRP-mediated neurite mRNA targeting,"2,156,664,632,510,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMR1,RNABiology,translation,11532944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMR1,RNABiology,alternative splicing,18653529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMR1,RNABiology,miRNA-dependent translation,"2,165,860,725,406,360,000,000,000,000,000,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMR1,RNABiology,mRNA localization,"2,156,664,632,510,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUS,biologicalProcess,telomere maintenance,23521792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXR1,biologicalProcess,cell cycle,23555284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXR1,biologicalProcess,senescence,27606879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXR1,RNABiology,mRNA stability,"2,355,528,427,606,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSF1,RNABiology,mitochondrial degradosome,29967381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA1,biologicalProcess,cell invasion and migration,26930004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA1,biologicalProcess,antigen presentation,31723020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA1,RNABiology,translation,"2,693,000,431,723,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA2B1,RNABiology,translation,"1,771,699,919,273,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPAB,RNABiology,translation,"1,771,699,919,273,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,biologicalProcess,EMT,"2,926,948,324,910,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,biologicalProcess,cell invasion and migration,"2,926,948,324,910,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,biologicalProcess,p53 function and apoptosis,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,biologicalProcess,cell survival and genomic integrity,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,RNABiology,alternative splicing,"2,926,948,324,910,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,RNABiology,pre-mRNA 3primeend processing,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPF,RNABiology,translation,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,biologicalProcess,cell survival,31511320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,biologicalProcess,production of amyloid B-peptide aggregates,22303960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,biologicalProcess,EMT,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,biologicalProcess,myoblast differenciation,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,biologicalProcess,p53 function and apoptosis,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,biologicalProcess,cell survival and genomic integrity,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,RNABiology,alternative splicing,"315,113,202,230,396,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,RNABiology,splicing,"2,429,075,727,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,RNABiology,pre-mRNA 3primeend processing,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH1,RNABiology,translation,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,biologicalProcess,production of amyloid B-peptide aggregates,22303960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,biologicalProcess,EMT,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,biologicalProcess,myoblast differenciation,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,biologicalProcess,p53 function and apoptosis,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,biologicalProcess,cell survival and genomic integrity,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,RNABiology,alternative splicing,"2,230,396,024,910,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,RNABiology,splicing,"2,429,075,727,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,RNABiology,pre-mRNA 3prime end processing,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,RNABiology,translation,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,biologicalProcess,production of amyloid B-peptide aggregates,22303960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,biologicalProcess,EMT,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,biologicalProcess,myoblast differenciation,24910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,biologicalProcess,p53 function and apoptosis,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,biologicalProcess,cell survival and genomic integrity,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,RNABiology,alternative splicing,"2,230,396,024,910,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,RNABiology,splicing,"2,429,075,727,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,RNABiology,pre-mRNA 3prime end processing,21289067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH3,RNABiology,translation,32461552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDM1A,biologicalProcess,telomere demethylation,27277658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOV10,RNABiology,miRNA-dependent translation,"2,733,836,931,740,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOV10L1,biologicalProcess,spermatogenesis,"2,576,244,031,252,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOV10L1,RNABiology,piRNA precursor cleavage,"2,576,244,031,252,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,biologicalProcess,antigen presentation,"2,868,575,331,173,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,biologicalProcess,Hepatitis C Virus (HCV) replication,30462330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,biologicalProcess,nucleolar function,24598541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,biologicalProcess,protein homeostasis,24598541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,RNABiology,translation,"2,868,575,331,173,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORC1,biologicalProcess,EBV episome stability and EBV-positive cell proliferation,18946490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RANGAP1,biologicalProcess,protein nuclear import,26308891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBP4,biologicalProcess,chromatin methylation/conformation,31548724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCOR1,biologicalProcess,telomere demethylation,27277658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUZ12,biologicalProcess,chromatin methylation/conformation,31548724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNCRIP,biologicalProcess,nascent axon growth,26658614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNCRIP,RNABiology,translation,26658614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARDBP,RNABiology,mRNA transport,"2,691,599,032,337,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBX1,biologicalProcess,cytoprotective and prosurvival functions,"218,558,002,540,430,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBX1,RNABiology,stress granule formation,"218,558,002,540,430,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#--- RG4BPs disease association --------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RG4BP,disease,sourceDatabase,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Deafness, autosomal dominant 20/26",OMIM,https://www.omim.org/entry/604717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Baraitser-Winter syndrome 2,OMIM,https://www.omim.org/entry/614583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Osteoporosis, Age-Related",DISGENET,https://www.disgenet.org/search/0/C0001787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Blepharoptosis,DISGENET,https://www.disgenet.org/search/0/C0005745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Congenital ocular coloboma (disorder),DISGENET,https://www.disgenet.org/search/0/C0009363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Epilepsy,DISGENET,https://www.disgenet.org/search/0/C0014544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Macrostomia,DISGENET,https://www.disgenet.org/search/0/C0024433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Osteoporosis,DISGENET,https://www.disgenet.org/search/0/C0029456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Osteoporosis, Senile",DISGENET,https://www.disgenet.org/search/0/C0029459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Ptosis,DISGENET,https://www.disgenet.org/search/0/C0033377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Anaplastic carcinoma,DISGENET,https://www.disgenet.org/search/0/C0205696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Carcinoma, Spindle-Cell",DISGENET,https://www.disgenet.org/search/0/C0205697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Undifferentiated carcinoma,DISGENET,https://www.disgenet.org/search/0/C0205698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Cranioschisis,DISGENET,https://www.disgenet.org/search/0/C0265541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Congenital coloboma of iris,DISGENET,https://www.disgenet.org/search/0/C0266551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Post-Traumatic Osteoporosis,DISGENET,https://www.disgenet.org/search/0/C0751406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Acute Coronary Syndrome,DISGENET,https://www.disgenet.org/search/0/C0948089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Mammary Carcinoma, Animal",DISGENET,https://www.disgenet.org/search/0/C1257925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Progressive sensorineural hearing impairment,DISGENET,https://www.disgenet.org/search/0/C1843156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Fryns-Aftimos Syndrome,DISGENET,https://www.disgenet.org/search/0/C1853623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",DISGENET,https://www.disgenet.org/search/0/C1855722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,"Deafness, Autosomal Dominant 20",DISGENET,https://www.disgenet.org/search/0/C1858172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,BARAITSER-WINTER SYNDROME 2,DISGENET,https://www.disgenet.org/search/0/C3281235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Nonsyndromic Deafness,DISGENET,https://www.disgenet.org/search/0/C3711374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Uveoretinal Coloboma,DISGENET,https://www.disgenet.org/search/0/C4554007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,Coloboma of choroid and retina,DISGENET,https://www.disgenet.org/search/0/C4708599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTL6A,Global developmental delay,DISGENET,https://www.disgenet.org/search/0/C0557874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN1,"Bleeding disorder, platelet-type, 15",OMIM,https://www.omim.org/entry/615193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN1,"Liver Cirrhosis, Experimental",DISGENET,https://www.disgenet.org/search/0/C0023893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN1,Macrothrombocytopenia,DISGENET,https://www.disgenet.org/search/0/C2751260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN1,"BLEEDING DISORDER, PLATELET-TYPE, 15",DISGENET,https://www.disgenet.org/search/0/C3554663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN1,Autosomal dominant macrothrombocytopenia,DISGENET,https://www.disgenet.org/search/0/C4304021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"Glomerulosclerosis, focal segmental, 1",OMIM,https://www.omim.org/entry/603278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Focal glomerulosclerosis,DISGENET,https://www.disgenet.org/search/0/C0017668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"Hepatitis, Toxic",DISGENET,https://www.disgenet.org/search/0/C0019193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"Hyalinosis, Segmental Glomerular",DISGENET,https://www.disgenet.org/search/0/C0086432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Anaplastic carcinoma,DISGENET,https://www.disgenet.org/search/0/C0205696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"Carcinoma, Spindle-Cell",DISGENET,https://www.disgenet.org/search/0/C0205697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Undifferentiated carcinoma,DISGENET,https://www.disgenet.org/search/0/C0205698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"Mammary Carcinoma, Animal",DISGENET,https://www.disgenet.org/search/0/C1257925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"Hepatitis, Drug-Induced",DISGENET,https://www.disgenet.org/search/0/C1262760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,"NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE",DISGENET,https://www.disgenet.org/search/0/C1868672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Drug-Induced Acute Liver Injury,DISGENET,https://www.disgenet.org/search/0/C3658290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Chemical and Drug Induced Liver Injury,DISGENET,https://www.disgenet.org/search/0/C4277682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Chemically-Induced Liver Toxicity,DISGENET,https://www.disgenet.org/search/0/C4279912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,Focal segmental glomerulosclerosis 1,DISGENET,https://www.disgenet.org/search/0/C4551527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
